material_code,date,shop,leadtime_days
100020,2024-03-01 18:18:15.938575,Piacenza,15.0
100020,2024-04-01 18:18:15.938575,Piacenza,15.9
100020,2024-05-01 18:18:15.938575,Piacenza,15.4
100020,2024-06-01 18:18:15.938575,Piacenza,14.1
100020,2024-07-01 18:18:15.938575,Piacenza,21.2
100020,2024-08-01 18:18:15.938575,Piacenza,10.1
100020,2024-09-01 18:18:15.938575,Piacenza,12.2
100020,2024-10-01 18:18:15.938575,Piacenza,16.9
100020,2024-11-01 18:18:15.938575,Piacenza,14.4
100020,2024-12-01 18:18:15.938575,Piacenza,16.3
100020,2025-01-01 18:18:15.938575,Piacenza,14.5
100020,2025-02-01 18:18:15.938575,Piacenza,18.1
100020,2025-03-01 18:18:15.938575,Piacenza,11.0
100020,2025-04-01 18:18:15.938575,Piacenza,18.0
100020,2025-05-01 18:18:15.938575,Piacenza,17.5
100020,2025-06-01 18:18:15.938575,Piacenza,10.4
100020,2025-07-01 18:18:15.938575,Piacenza,15.9
100020,2025-08-01 18:18:15.938575,Piacenza,13.9
100020,2025-09-01 18:18:15.938575,Piacenza,12.2
100020,2025-10-01 18:18:15.938575,Piacenza,8.3
100020,2025-11-01 18:18:15.938575,Piacenza,11.0
100020,2025-12-01 18:18:15.938575,Piacenza,16.1
100020,2026-01-01 18:18:15.938575,Piacenza,16.4
100021,2024-02-01 18:18:15.938575,Piacenza,13.4
100021,2024-03-01 18:18:15.938575,Piacenza,16.5
100021,2024-04-01 18:18:15.938575,Piacenza,16.8
100021,2024-05-01 18:18:15.938575,Piacenza,14.5
100021,2024-06-01 18:18:15.938575,Piacenza,11.8
100021,2024-07-01 18:18:15.938575,Piacenza,15.3
100021,2024-08-01 18:18:15.938575,Piacenza,15.5
100021,2024-09-01 18:18:15.938575,Piacenza,16.0
100021,2024-10-01 18:18:15.938575,Piacenza,16.6
100021,2024-11-01 18:18:15.938575,Piacenza,9.9
100021,2024-12-01 18:18:15.938575,Piacenza,12.5
100021,2025-01-01 18:18:15.938575,Piacenza,8.3
100021,2025-02-01 18:18:15.938575,Piacenza,16.2
100021,2025-03-01 18:18:15.938575,Piacenza,13.4
100021,2025-04-01 18:18:15.938575,Piacenza,15.3
100021,2025-05-01 18:18:15.938575,Piacenza,9.6
100021,2025-06-01 18:18:15.938575,Piacenza,18.2
100021,2025-07-01 18:18:15.938575,Piacenza,10.4
100021,2025-08-01 18:18:15.938575,Piacenza,16.3
100021,2025-09-01 18:18:15.938575,Piacenza,14.4
100021,2025-10-01 18:18:15.938575,Piacenza,13.4
100021,2025-11-01 18:18:15.938575,Piacenza,13.2
100021,2025-12-01 18:18:15.938575,Piacenza,12.1
100021,2026-01-01 18:18:15.938575,Piacenza,17.9
100022,2024-02-01 18:18:15.938575,Piacenza,14.0
100022,2024-03-01 18:18:15.938575,Piacenza,10.2
100022,2024-04-01 18:18:15.938575,Piacenza,12.8
100022,2024-05-01 18:18:15.938575,Piacenza,14.4
100022,2024-06-01 18:18:15.938575,Piacenza,16.7
100022,2024-07-01 18:18:15.938575,Piacenza,12.2
100022,2024-08-01 18:18:15.938575,Piacenza,12.4
100022,2024-09-01 18:18:15.938575,Piacenza,14.1
100022,2024-10-01 18:18:15.938575,Piacenza,16.6
100022,2024-11-01 18:18:15.938575,Piacenza,9.9
100022,2024-12-01 18:18:15.938575,Piacenza,15.5
100022,2025-01-01 18:18:15.938575,Piacenza,12.6
100022,2025-02-01 18:18:15.938575,Piacenza,13.0
100022,2025-03-01 18:18:15.938575,Piacenza,20.0
100022,2025-04-01 18:18:15.938575,Piacenza,13.4
100022,2025-05-01 18:18:15.938575,Piacenza,16.3
100022,2025-06-01 18:18:15.938575,Piacenza,16.2
100022,2025-07-01 18:18:15.938575,Piacenza,10.5
100022,2025-08-01 18:18:15.938575,Piacenza,8.5
100022,2025-09-01 18:18:15.938575,Piacenza,16.5
100022,2025-10-01 18:18:15.938575,Piacenza,10.7
100022,2025-11-01 18:18:15.938575,Piacenza,9.0
100022,2025-12-01 18:18:15.938575,Piacenza,17.1
100022,2026-01-01 18:18:15.938575,Piacenza,10.9
100023,2024-02-01 18:18:15.938575,Piacenza,11.7
100023,2024-03-01 18:18:15.938575,Piacenza,19.9
100023,2024-04-01 18:18:15.938575,Piacenza,9.0
100023,2024-05-01 18:18:15.938575,Piacenza,10.2
100023,2024-06-01 18:18:15.938575,Piacenza,12.6
100023,2024-07-01 18:18:15.938575,Piacenza,13.3
100023,2024-08-01 18:18:15.938575,Piacenza,11.3
100023,2024-09-01 18:18:15.938575,Piacenza,10.5
100023,2024-10-01 18:18:15.938575,Piacenza,18.5
100023,2024-11-01 18:18:15.938575,Piacenza,14.8
100023,2024-12-01 18:18:15.938575,Piacenza,15.8
100023,2025-01-01 18:18:15.938575,Piacenza,13.6
100023,2025-02-01 18:18:15.938575,Piacenza,14.9
100023,2025-03-01 18:18:15.938575,Piacenza,16.8
100023,2025-04-01 18:18:15.938575,Piacenza,11.0
100023,2025-05-01 18:18:15.938575,Piacenza,14.8
100023,2025-06-01 18:18:15.938575,Piacenza,16.1
100023,2025-07-01 18:18:15.938575,Piacenza,18.6
100023,2025-08-01 18:18:15.938575,Piacenza,19.8
100023,2025-09-01 18:18:15.938575,Piacenza,14.2
100023,2025-10-01 18:18:15.938575,Piacenza,17.4
100023,2025-11-01 18:18:15.938575,Piacenza,6.0
100023,2025-12-01 18:18:15.938575,Piacenza,18.7
100023,2026-01-01 18:18:15.938575,Piacenza,11.8
100024,2024-02-01 18:18:15.938575,Piacenza,13.3
100024,2024-03-01 18:18:15.938575,Piacenza,15.3
100024,2024-04-01 18:18:15.938575,Piacenza,13.5
100024,2024-05-01 18:18:15.938575,Piacenza,14.6
100024,2024-06-01 18:18:15.938575,Piacenza,18.8
100024,2024-07-01 18:18:15.938575,Piacenza,12.8
100024,2024-08-01 18:18:15.938575,Piacenza,10.7
100024,2024-09-01 18:18:15.938575,Piacenza,19.4
100024,2024-10-01 18:18:15.938575,Piacenza,15.6
100024,2024-11-01 18:18:15.938575,Piacenza,19.8
100024,2024-12-01 18:18:15.938575,Piacenza,16.6
100024,2025-01-01 18:18:15.938575,Piacenza,10.0
100024,2025-02-01 18:18:15.938575,Piacenza,15.9
100024,2025-03-01 18:18:15.938575,Piacenza,11.0
100024,2025-04-01 18:18:15.938575,Piacenza,14.0
100024,2025-05-01 18:18:15.938575,Piacenza,13.8
100024,2025-06-01 18:18:15.938575,Piacenza,9.1
100024,2025-07-01 18:18:15.938575,Piacenza,11.6
100024,2025-08-01 18:18:15.938575,Piacenza,20.6
100024,2025-09-01 18:18:15.938575,Piacenza,14.7
100024,2025-10-01 18:18:15.938575,Piacenza,13.5
100024,2025-11-01 18:18:15.938575,Piacenza,19.4
100024,2025-12-01 18:18:15.938575,Piacenza,12.8
100024,2026-01-01 18:18:15.938575,Piacenza,13.7
100025,2024-02-01 18:18:15.938575,Piacenza,17.0
100025,2024-03-01 18:18:15.938575,Piacenza,12.8
100025,2024-04-01 18:18:15.938575,Piacenza,11.8
100025,2024-05-01 18:18:15.938575,Piacenza,7.2
100025,2024-06-01 18:18:15.938575,Piacenza,11.2
100025,2024-07-01 18:18:15.938575,Piacenza,11.2
100025,2024-08-01 18:18:15.938575,Piacenza,14.5
100025,2024-09-01 18:18:15.938575,Piacenza,12.2
100025,2024-10-01 18:18:15.938575,Piacenza,20.5
100025,2024-11-01 18:18:15.938575,Piacenza,10.8
100025,2024-12-01 18:18:15.938575,Piacenza,18.2
100025,2025-01-01 18:18:15.938575,Piacenza,14.7
100025,2025-02-01 18:18:15.938575,Piacenza,16.4
100025,2025-03-01 18:18:15.938575,Piacenza,16.2
100025,2025-04-01 18:18:15.938575,Piacenza,7.3
100025,2025-05-01 18:18:15.938575,Piacenza,14.0
100025,2025-06-01 18:18:15.938575,Piacenza,13.2
100025,2025-07-01 18:18:15.938575,Piacenza,10.6
100025,2025-08-01 18:18:15.938575,Piacenza,15.4
100025,2025-09-01 18:18:15.938575,Piacenza,19.1
100025,2025-10-01 18:18:15.938575,Piacenza,6.0
100025,2025-11-01 18:18:15.938575,Piacenza,12.4
100025,2025-12-01 18:18:15.938575,Piacenza,10.3
100025,2026-01-01 18:18:15.938575,Piacenza,14.2
100026,2024-02-01 18:18:15.938575,Piacenza,13.0
100026,2024-03-01 18:18:15.938575,Piacenza,12.2
100026,2024-04-01 18:18:15.938575,Piacenza,16.1
100026,2024-05-01 18:18:15.938575,Piacenza,18.9
100026,2024-06-01 18:18:15.938575,Piacenza,22.0
100026,2024-07-01 18:18:15.938575,Piacenza,11.8
100026,2024-08-01 18:18:15.938575,Piacenza,8.5
100026,2024-09-01 18:18:15.938575,Piacenza,15.7
100026,2024-10-01 18:18:15.938575,Piacenza,18.8
100026,2024-11-01 18:18:15.938575,Piacenza,16.4
100026,2024-12-01 18:18:15.938575,Piacenza,18.8
100026,2025-01-01 18:18:15.938575,Piacenza,13.3
100026,2025-02-01 18:18:15.938575,Piacenza,12.2
100026,2025-03-01 18:18:15.938575,Piacenza,14.3
100026,2025-04-01 18:18:15.938575,Piacenza,13.0
100026,2025-05-01 18:18:15.938575,Piacenza,16.0
100026,2025-06-01 18:18:15.938575,Piacenza,16.9
100026,2025-07-01 18:18:15.938575,Piacenza,17.1
100026,2025-08-01 18:18:15.938575,Piacenza,15.5
100026,2025-09-01 18:18:15.938575,Piacenza,14.7
100026,2025-10-01 18:18:15.938575,Piacenza,16.4
100026,2025-11-01 18:18:15.938575,Piacenza,8.1
100026,2025-12-01 18:18:15.938575,Piacenza,14.6
100026,2026-01-01 18:18:15.938575,Piacenza,14.2
100027,2024-02-01 18:18:15.938575,Piacenza,14.6
100027,2024-03-01 18:18:15.938575,Piacenza,13.7
100027,2024-04-01 18:18:15.938575,Piacenza,15.3
100027,2024-05-01 18:18:15.938575,Piacenza,12.3
100027,2024-06-01 18:18:15.938575,Piacenza,17.4
100027,2024-07-01 18:18:15.938575,Piacenza,15.4
100027,2024-08-01 18:18:15.938575,Piacenza,14.5
100027,2024-09-01 18:18:15.938575,Piacenza,11.9
100027,2024-10-01 18:18:15.938575,Piacenza,16.4
100027,2024-11-01 18:18:15.938575,Piacenza,14.6
100027,2024-12-01 18:18:15.938575,Piacenza,11.7
100027,2025-01-01 18:18:15.938575,Piacenza,13.8
100027,2025-02-01 18:18:15.938575,Piacenza,15.9
100027,2025-03-01 18:18:15.938575,Piacenza,15.7
100027,2025-04-01 18:18:15.938575,Piacenza,15.5
100027,2025-05-01 18:18:15.938575,Piacenza,14.3
100027,2025-06-01 18:18:15.938575,Piacenza,17.1
100027,2025-07-01 18:18:15.938575,Piacenza,17.7
100027,2025-08-01 18:18:15.938575,Piacenza,16.2
100027,2025-09-01 18:18:15.938575,Piacenza,12.2
100027,2025-10-01 18:18:15.938575,Piacenza,10.8
100027,2025-11-01 18:18:15.938575,Piacenza,12.4
100027,2025-12-01 18:18:15.938575,Piacenza,19.9
100027,2026-01-01 18:18:15.938575,Piacenza,14.8
100028,2024-02-01 18:18:15.938575,Piacenza,20.4
100028,2024-03-01 18:18:15.938575,Piacenza,13.6
100028,2024-04-01 18:18:15.938575,Piacenza,13.2
100028,2024-05-01 18:18:15.938575,Piacenza,13.8
100028,2024-06-01 18:18:15.938575,Piacenza,13.7
100028,2024-07-01 18:18:15.938575,Piacenza,11.7
100028,2024-08-01 18:18:15.938575,Piacenza,10.6
100028,2024-09-01 18:18:15.938575,Piacenza,15.5
100028,2024-10-01 18:18:15.938575,Piacenza,17.2
100028,2024-11-01 18:18:15.938575,Piacenza,21.3
100028,2024-12-01 18:18:15.938575,Piacenza,12.7
100028,2025-01-01 18:18:15.938575,Piacenza,12.9
100028,2025-02-01 18:18:15.938575,Piacenza,11.7
100028,2025-03-01 18:18:15.938575,Piacenza,17.4
100028,2025-04-01 18:18:15.938575,Piacenza,16.4
100028,2025-05-01 18:18:15.938575,Piacenza,11.4
100028,2025-06-01 18:18:15.938575,Piacenza,11.3
100028,2025-07-01 18:18:15.938575,Piacenza,16.9
100028,2025-08-01 18:18:15.938575,Piacenza,15.1
100028,2025-09-01 18:18:15.938575,Piacenza,16.3
100028,2025-10-01 18:18:15.938575,Piacenza,11.4
100028,2025-11-01 18:18:15.938575,Piacenza,8.4
100028,2025-12-01 18:18:15.938575,Piacenza,11.4
100028,2026-01-01 18:18:15.938575,Piacenza,16.1
100029,2024-02-01 18:18:15.938575,Piacenza,20.3
100029,2024-03-01 18:18:15.938575,Piacenza,12.7
100029,2024-04-01 18:18:15.938575,Piacenza,20.8
100029,2024-05-01 18:18:15.938575,Piacenza,16.5
100029,2024-06-01 18:18:15.938575,Piacenza,9.8
100029,2024-07-01 18:18:15.938575,Piacenza,14.6
100029,2024-08-01 18:18:15.938575,Piacenza,16.6
100029,2024-09-01 18:18:15.938575,Piacenza,6.7
100029,2024-10-01 18:18:15.938575,Piacenza,15.9
100029,2024-11-01 18:18:15.938575,Piacenza,17.5
100029,2024-12-01 18:18:15.938575,Piacenza,15.2
100029,2025-01-01 18:18:15.938575,Piacenza,13.8
100029,2025-02-01 18:18:15.938575,Piacenza,13.5
100029,2025-03-01 18:18:15.938575,Piacenza,13.3
100029,2025-04-01 18:18:15.938575,Piacenza,10.5
100029,2025-05-01 18:18:15.938575,Piacenza,11.9
100029,2025-06-01 18:18:15.938575,Piacenza,12.8
100029,2025-07-01 18:18:15.938575,Piacenza,14.3
100029,2025-08-01 18:18:15.938575,Piacenza,12.3
100029,2025-09-01 18:18:15.938575,Piacenza,11.4
100029,2025-10-01 18:18:15.938575,Piacenza,16.3
100029,2025-11-01 18:18:15.938575,Piacenza,15.1
100029,2025-12-01 18:18:15.938575,Piacenza,12.4
100029,2026-01-01 18:18:15.938575,Piacenza,15.5
100030,2024-02-01 18:18:15.938575,Piacenza,12.6
100030,2024-03-01 18:18:15.938575,Piacenza,14.2
100030,2024-04-01 18:18:15.938575,Piacenza,16.9
100030,2024-05-01 18:18:15.938575,Piacenza,12.2
100030,2024-06-01 18:18:15.938575,Piacenza,10.5
100030,2024-07-01 18:18:15.938575,Piacenza,13.6
100030,2024-08-01 18:18:15.938575,Piacenza,9.9
100030,2024-09-01 18:18:15.938575,Piacenza,13.2
100030,2024-10-01 18:18:15.938575,Piacenza,13.2
100030,2024-11-01 18:18:15.938575,Piacenza,6.6
100030,2024-12-01 18:18:15.938575,Piacenza,15.6
100030,2025-01-01 18:18:15.938575,Piacenza,13.5
100030,2025-02-01 18:18:15.938575,Piacenza,17.5
100030,2025-03-01 18:18:15.938575,Piacenza,14.6
100030,2025-04-01 18:18:15.938575,Piacenza,16.2
100030,2025-05-01 18:18:15.938575,Piacenza,17.6
100030,2025-06-01 18:18:15.938575,Piacenza,13.6
100030,2025-07-01 18:18:15.938575,Piacenza,14.0
100030,2025-08-01 18:18:15.938575,Piacenza,9.3
100030,2025-09-01 18:18:15.938575,Piacenza,17.7
100030,2025-10-01 18:18:15.938575,Piacenza,13.6
100030,2025-11-01 18:18:15.938575,Piacenza,11.0
100030,2025-12-01 18:18:15.938575,Piacenza,16.2
100030,2026-01-01 18:18:15.938575,Piacenza,7.5
100031,2024-02-01 18:18:15.938575,Piacenza,12.7
100031,2024-03-01 18:18:15.938575,Piacenza,16.7
100031,2024-04-01 18:18:15.938575,Piacenza,12.7
100031,2024-05-01 18:18:15.938575,Piacenza,11.8
100031,2024-06-01 18:18:15.938575,Piacenza,12.8
100031,2024-07-01 18:18:15.938575,Piacenza,8.0
100031,2024-08-01 18:18:15.938575,Piacenza,16.1
100031,2024-09-01 18:18:15.938575,Piacenza,13.6
100031,2024-10-01 18:18:15.938575,Piacenza,13.2
100031,2024-11-01 18:18:15.938575,Piacenza,13.2
100031,2024-12-01 18:18:15.938575,Piacenza,14.0
100031,2025-01-01 18:18:15.938575,Piacenza,16.0
100031,2025-02-01 18:18:15.938575,Piacenza,13.8
100031,2025-03-01 18:18:15.938575,Piacenza,9.9
100031,2025-04-01 18:18:15.938575,Piacenza,15.7
100031,2025-05-01 18:18:15.938575,Piacenza,15.5
100031,2025-06-01 18:18:15.938575,Piacenza,14.6
100031,2025-07-01 18:18:15.938575,Piacenza,17.2
100031,2025-08-01 18:18:15.938575,Piacenza,14.1
100031,2025-09-01 18:18:15.938575,Piacenza,17.3
100031,2025-10-01 18:18:15.938575,Piacenza,18.2
100031,2025-11-01 18:18:15.938575,Piacenza,15.7
100031,2025-12-01 18:18:15.938575,Piacenza,11.8
100031,2026-01-01 18:18:15.938575,Piacenza,13.6
100032,2024-02-01 18:18:15.938575,Piacenza,17.7
100032,2024-03-01 18:18:15.938575,Piacenza,9.5
100032,2024-04-01 18:18:15.938575,Piacenza,12.8
100032,2024-05-01 18:18:15.938575,Piacenza,13.0
100032,2024-06-01 18:18:15.938575,Piacenza,11.4
100032,2024-07-01 18:18:15.938575,Piacenza,16.6
100032,2024-08-01 18:18:15.938575,Piacenza,15.1
100032,2024-09-01 18:18:15.938575,Piacenza,11.9
100032,2024-10-01 18:18:15.938575,Piacenza,15.8
100032,2024-11-01 18:18:15.938575,Piacenza,13.5
100032,2024-12-01 18:18:15.938575,Piacenza,11.3
100032,2025-01-01 18:18:15.938575,Piacenza,11.9
100032,2025-02-01 18:18:15.938575,Piacenza,15.3
100032,2025-03-01 18:18:15.938575,Piacenza,16.8
100032,2025-04-01 18:18:15.938575,Piacenza,12.5
100032,2025-05-01 18:18:15.938575,Piacenza,15.6
100032,2025-06-01 18:18:15.938575,Piacenza,18.7
100032,2025-07-01 18:18:15.938575,Piacenza,10.2
100032,2025-08-01 18:18:15.938575,Piacenza,15.1
100032,2025-09-01 18:18:15.938575,Piacenza,16.5
100032,2025-10-01 18:18:15.938575,Piacenza,13.7
100032,2025-11-01 18:18:15.938575,Piacenza,17.7
100032,2025-12-01 18:18:15.938575,Piacenza,20.6
100032,2026-01-01 18:18:15.938575,Piacenza,15.0
100033,2024-02-01 18:18:15.938575,Piacenza,13.3
100033,2024-03-01 18:18:15.938575,Piacenza,16.9
100033,2024-04-01 18:18:15.938575,Piacenza,16.5
100033,2024-05-01 18:18:15.938575,Piacenza,6.4
100033,2024-06-01 18:18:15.938575,Piacenza,14.0
100033,2024-07-01 18:18:15.938575,Piacenza,12.8
100033,2024-08-01 18:18:15.938575,Piacenza,15.2
100033,2024-09-01 18:18:15.938575,Piacenza,13.4
100033,2024-10-01 18:18:15.938575,Piacenza,13.7
100033,2024-11-01 18:18:15.938575,Piacenza,11.4
100033,2024-12-01 18:18:15.938575,Piacenza,16.2
100033,2025-01-01 18:18:15.938575,Piacenza,19.0
100033,2025-02-01 18:18:15.938575,Piacenza,11.5
100033,2025-03-01 18:18:15.938575,Piacenza,9.8
100033,2025-04-01 18:18:15.938575,Piacenza,14.1
100033,2025-05-01 18:18:15.938575,Piacenza,13.9
100033,2025-06-01 18:18:15.938575,Piacenza,17.5
100033,2025-07-01 18:18:15.938575,Piacenza,10.3
100033,2025-08-01 18:18:15.938575,Piacenza,12.4
100033,2025-09-01 18:18:15.938575,Piacenza,7.6
100033,2025-10-01 18:18:15.938575,Piacenza,18.1
100033,2025-11-01 18:18:15.938575,Piacenza,14.8
100033,2025-12-01 18:18:15.938575,Piacenza,12.6
100033,2026-01-01 18:18:15.938575,Piacenza,10.0
100034,2024-02-01 18:18:15.938575,Piacenza,10.3
100034,2024-03-01 18:18:15.938575,Piacenza,15.2
100034,2024-04-01 18:18:15.938575,Piacenza,10.7
100034,2024-05-01 18:18:15.938575,Piacenza,14.3
100034,2024-06-01 18:18:15.938575,Piacenza,20.1
100034,2024-07-01 18:18:15.938575,Piacenza,13.0
100034,2024-08-01 18:18:15.938575,Piacenza,11.1
100034,2024-09-01 18:18:15.938575,Piacenza,15.1
100034,2024-10-01 18:18:15.938575,Piacenza,10.3
100034,2024-11-01 18:18:15.938575,Piacenza,19.2
100034,2024-12-01 18:18:15.938575,Piacenza,18.2
100034,2025-01-01 18:18:15.938575,Piacenza,13.5
100034,2025-02-01 18:18:15.938575,Piacenza,11.3
100034,2025-03-01 18:18:15.938575,Piacenza,12.7
100034,2025-04-01 18:18:15.938575,Piacenza,13.1
100034,2025-05-01 18:18:15.938575,Piacenza,15.2
100034,2025-06-01 18:18:15.938575,Piacenza,17.1
100034,2025-07-01 18:18:15.938575,Piacenza,10.9
100034,2025-08-01 18:18:15.938575,Piacenza,17.0
100034,2025-09-01 18:18:15.938575,Piacenza,15.9
100034,2025-10-01 18:18:15.938575,Piacenza,12.5
100034,2025-11-01 18:18:15.938575,Piacenza,10.7
100034,2025-12-01 18:18:15.938575,Piacenza,14.3
100034,2026-01-01 18:18:15.938575,Piacenza,10.8
100035,2024-02-01 18:18:15.938575,Piacenza,17.1
100035,2024-03-01 18:18:15.938575,Piacenza,10.6
100035,2024-04-01 18:18:15.938575,Piacenza,15.6
100035,2024-05-01 18:18:15.938575,Piacenza,13.8
100035,2024-06-01 18:18:15.938575,Piacenza,12.3
100035,2024-07-01 18:18:15.938575,Piacenza,13.7
100035,2024-08-01 18:18:15.938575,Piacenza,17.2
100035,2024-09-01 18:18:15.938575,Piacenza,10.4
100035,2024-10-01 18:18:15.938575,Piacenza,12.8
100035,2024-11-01 18:18:15.938575,Piacenza,11.7
100035,2024-12-01 18:18:15.938575,Piacenza,13.9
100035,2025-01-01 18:18:15.938575,Piacenza,11.9
100035,2025-02-01 18:18:15.938575,Piacenza,8.7
100035,2025-03-01 18:18:15.938575,Piacenza,10.8
100035,2025-04-01 18:18:15.938575,Piacenza,18.9
100035,2025-05-01 18:18:15.938575,Piacenza,14.7
100035,2025-06-01 18:18:15.938575,Piacenza,14.6
100035,2025-07-01 18:18:15.938575,Piacenza,13.2
100035,2025-08-01 18:18:15.938575,Piacenza,13.8
100035,2025-09-01 18:18:15.938575,Piacenza,12.7
100035,2025-10-01 18:18:15.938575,Piacenza,15.6
100035,2025-11-01 18:18:15.938575,Piacenza,14.3
100035,2025-12-01 18:18:15.938575,Piacenza,10.5
100035,2026-01-01 18:18:15.938575,Piacenza,14.8
100036,2024-02-01 18:18:15.938575,Piacenza,6.6
100036,2024-03-01 18:18:15.938575,Piacenza,15.2
100036,2024-04-01 18:18:15.938575,Piacenza,9.8
100036,2024-05-01 18:18:15.938575,Piacenza,13.7
100036,2024-06-01 18:18:15.938575,Piacenza,10.4
100036,2024-07-01 18:18:15.938575,Piacenza,14.0
100036,2024-08-01 18:18:15.938575,Piacenza,15.7
100036,2024-09-01 18:18:15.938575,Piacenza,18.5
100036,2024-10-01 18:18:15.938575,Piacenza,9.4
100036,2024-11-01 18:18:15.938575,Piacenza,16.9
100036,2024-12-01 18:18:15.938575,Piacenza,14.4
100036,2025-01-01 18:18:15.938575,Piacenza,12.6
100036,2025-02-01 18:18:15.938575,Piacenza,16.3
100036,2025-03-01 18:18:15.938575,Piacenza,13.3
100036,2025-04-01 18:18:15.938575,Piacenza,16.2
100036,2025-05-01 18:18:15.938575,Piacenza,11.0
100036,2025-06-01 18:18:15.938575,Piacenza,12.1
100036,2025-07-01 18:18:15.938575,Piacenza,16.8
100036,2025-08-01 18:18:15.938575,Piacenza,18.5
100036,2025-09-01 18:18:15.938575,Piacenza,13.9
100036,2025-10-01 18:18:15.938575,Piacenza,5.6
100036,2025-11-01 18:18:15.938575,Piacenza,13.4
100036,2025-12-01 18:18:15.938575,Piacenza,14.1
100036,2026-01-01 18:18:15.938575,Piacenza,13.3
100037,2024-02-01 18:18:15.938575,Piacenza,15.0
100037,2024-03-01 18:18:15.938575,Piacenza,12.6
100037,2024-04-01 18:18:15.938575,Piacenza,16.5
100037,2024-05-01 18:18:15.938575,Piacenza,10.5
100037,2024-06-01 18:18:15.938575,Piacenza,17.7
100037,2024-07-01 18:18:15.938575,Piacenza,18.7
100037,2024-08-01 18:18:15.938575,Piacenza,11.3
100037,2024-09-01 18:18:15.938575,Piacenza,11.3
100037,2024-10-01 18:18:15.938575,Piacenza,15.2
100037,2024-11-01 18:18:15.938575,Piacenza,10.4
100037,2024-12-01 18:18:15.938575,Piacenza,12.5
100037,2025-01-01 18:18:15.938575,Piacenza,17.3
100037,2025-02-01 18:18:15.938575,Piacenza,16.2
100037,2025-03-01 18:18:15.938575,Piacenza,19.9
100037,2025-04-01 18:18:15.938575,Piacenza,14.5
100037,2025-05-01 18:18:15.938575,Piacenza,12.2
100037,2025-06-01 18:18:15.938575,Piacenza,14.2
100037,2025-07-01 18:18:15.938575,Piacenza,13.5
100037,2025-08-01 18:18:15.938575,Piacenza,13.6
100037,2025-09-01 18:18:15.938575,Piacenza,13.9
100037,2025-10-01 18:18:15.938575,Piacenza,11.2
100037,2025-11-01 18:18:15.938575,Piacenza,14.8
100037,2025-12-01 18:18:15.938575,Piacenza,9.8
100037,2026-01-01 18:18:15.938575,Piacenza,11.8
100038,2024-02-01 18:18:15.938575,Piacenza,13.6
100038,2024-03-01 18:18:15.938575,Piacenza,7.2
100038,2024-04-01 18:18:15.938575,Piacenza,16.3
100038,2024-05-01 18:18:15.938575,Piacenza,7.8
100038,2024-06-01 18:18:15.938575,Piacenza,16.0
100038,2024-07-01 18:18:15.938575,Piacenza,10.1
100038,2024-08-01 18:18:15.938575,Piacenza,12.8
100038,2024-09-01 18:18:15.938575,Piacenza,15.6
100038,2024-10-01 18:18:15.938575,Piacenza,20.6
100038,2024-11-01 18:18:15.938575,Piacenza,14.3
100038,2024-12-01 18:18:15.938575,Piacenza,8.1
100038,2025-01-01 18:18:15.938575,Piacenza,16.9
100038,2025-02-01 18:18:15.938575,Piacenza,13.3
100038,2025-03-01 18:18:15.938575,Piacenza,14.2
100038,2025-04-01 18:18:15.938575,Piacenza,15.7
100038,2025-05-01 18:18:15.938575,Piacenza,7.3
100038,2025-06-01 18:18:15.938575,Piacenza,14.0
100038,2025-07-01 18:18:15.938575,Piacenza,12.8
100038,2025-08-01 18:18:15.938575,Piacenza,17.7
100038,2025-09-01 18:18:15.938575,Piacenza,16.2
100038,2025-10-01 18:18:15.938575,Piacenza,9.1
100038,2025-11-01 18:18:15.938575,Piacenza,17.8
100038,2025-12-01 18:18:15.938575,Piacenza,15.3
100038,2026-01-01 18:18:15.938575,Piacenza,9.4
100039,2024-02-01 18:18:15.938575,Piacenza,14.2
100039,2024-03-01 18:18:15.938575,Piacenza,17.1
100039,2024-04-01 18:18:15.938575,Piacenza,10.4
